Calibration
2286	0	13617	0.793407	15212	1.16972	15654	1.53715	15943	1.94133	16261	2.32239	16474	2.69394	16678	3.07789	16916	
2142	0	11382	0.80552	12033	1.23096	12257	1.59839	12462	2.00257	12665	2.43385	12938	2.80541	13086	3.20174	13270	
2170	0	10724	0.902424	11585	1.23096	11774	1.59839	11917	2.00257	12040	2.40908	12321	2.79303	12439	3.18936	12567	
2249	0	0	
2160	0	0	
2181	0	0	
65535	0	0	
65535	0	0	
65535	0	0	
65535	0	0	
65535	0	0	
65535	0	0	
