1479830000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.859863,0.12793,-0.551025,27.92,-14.5496,14.0458,-10.4809
1479830000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.860352,0.11499,-0.554688,27.87,-14.9389,13.8244,-10.1985
1479830000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.866211,0.115234,-0.559814,27.92,-15.145,12.4198,-9.8626
1479830000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.862549,0.104492,-0.551514,27.87,-14.7405,9.46565,-9.18321
1479830000070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.860352,0.121338,-0.561279,27.87,-14.7023,5.77099,-6.96183
1479830000084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.858154,0.119385,-0.550049,27.92,-14.9389,3.18321,-4.25954
1479830000098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.853271,0.124756,-0.539063,27.97,-16.1069,2.39695,-2.26718
1479830000112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.850342,0.0959473,-0.531006,27.87,-15.145,1.31298,-1.67939
1479830000126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.841797,0.0893555,-0.51416,27.87,-12.2214,-0.0381679,-1.51145
1479830000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.843018,0.0881348,-0.519043,27.92,-8.73282,-1.37405,-1.38168
1479830000154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.846924,0.0881348,-0.505859,27.97,-4.32061,-1.73282,-2.54198
1479830000168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.871338,0.0939941,-0.52002,27.82,3.83206,-2.68702,-3.64122
1479830000182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.88916,0.113525,-0.536377,27.92,9.84733,-6.77863,-1.12977
1479830000196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.897217,0.120605,-0.574219,27.92,6.61832,-5.21374,1.89313
1479830000210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.909424,0.11084,-0.581543,27.92,6.0687,-4.69466,1
1479830000224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.908936,0.111816,-0.583984,27.87,6.14504,-5.75573,0.526718
1479830000238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.894531,0.121582,-0.583984,27.97,6.06107,-6.12977,0.938931
1479830000252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.890869,0.122314,-0.585938,28.01,5,-6.05344,0.755725
1479830000266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.879639,0.126709,-0.583252,27.97,4.26718,-6.20611,0.412214
1479830000280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.857178,0.123047,-0.598389,27.92,4.43511,-5.14504,1.26718
1479830000294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.861084,0.127197,-0.608398,27.92,4.48855,-3.16031,2.23664
1479830000308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.850342,0.144531,-0.596436,28.01,3.55725,-0.992366,3.20611
1479830000322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.856689,0.144287,-0.597168,27.92,2.82443,1.08397,3.8855
1479830000336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.853271,0.146973,-0.598389,27.87,1.0229,2.48092,3.80916
1479830000350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.844727,0.144287,-0.589111,27.87,-0.374046,2.65649,3.36641
1479830000364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.832031,0.147461,-0.592285,28.01,-1.67176,2.00763,2.74809
1479830000378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.821045,0.15332,-0.578857,27.92,-3.80916,1.28244,2.51908
1479830000392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.808838,0.151611,-0.577637,27.92,-4.75573,0.664122,2.45802
1479830000406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.805176,0.14917,-0.569336,27.87,-5.15267,-0.335878,2.73282
1479830000420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.811279,0.141846,-0.566406,27.82,-6.12214,-0.519084,2.90076
1479830000434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822021,0.129883,-0.585449,27.82,-4.01527,0.0839695,3.0687
1479830000448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.841064,0.115479,-0.603027,27.97,-0.320611,1.67939,3.80916
1479830000462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.861328,0.124023,-0.599854,27.82,1.73282,4.58015,4.56489
1479830000476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.861328,0.122559,-0.607422,27.92,3.72519,5.74809,4.71756
1479830000490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.860596,0.124268,-0.611328,27.87,1.61069,5.61832,4.61069
1479830000504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.860352,0.119141,-0.615967,27.97,-0.335878,3.0687,4.20611
1479830000518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.844727,0.124268,-0.618896,27.97,-3.15267,0.396947,3.9542
1479830000532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.840088,0.123291,-0.612061,27.92,-6.39695,-1.0687,3.58779
1479830000546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.830078,0.117432,-0.617188,27.92,-9.35115,-0.969466,3.32061
1479830000560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.82251,0.111572,-0.61499,27.97,-8.56489,0.641221,2.09924
1479830000574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.815186,0.110596,-0.610107,27.97,-6.07634,3.61069,1.0229
1479830000588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822266,0.11792,-0.599121,27.87,-2.48855,7.96183,0.175573
1479830000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.828125,0.13208,-0.592773,27.87,-0.763359,11.2748,-0.679389
1479830000616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.837402,0.137695,-0.598389,27.92,-1.22137,12.1221,-1.09924
1479830000630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.850098,0.142822,-0.598145,27.92,-3.57252,9.18321,-3.0687
