1479830000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.910889,0.032959,-0.439941,27.87,-16.2061,8.42748,-4.8626
1479830000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9104,0.0288086,-0.449463,27.87,-10.8931,8.98473,-4.64122
1479830000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.922852,0.048584,-0.44043,27.82,-10.1221,7.38931,-4.96947
1479830000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.935303,0.0432129,-0.442139,27.87,-13.1603,3.53435,-5.83969
1479830000070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.938232,0.0490723,-0.465088,27.87,-14.6794,-1.72519,-6.34351
1479830000084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.948242,0.0583496,-0.455322,27.97,-17.3053,-5.34351,-6.61069
1479830000098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.945068,0.0517578,-0.462402,27.87,-18.5878,-5.45038,-7.03053
1479830000112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.960938,0.0349121,-0.473877,27.97,-16.374,-4.51908,-7.12214
1479830000126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.969971,0.0297852,-0.45874,27.82,-11.6641,-3.25954,-7.31298
1479830000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.970459,0.0354004,-0.439209,27.82,-9.19084,-2.05344,-6.92366
1479830000154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.966553,0.0446777,-0.442627,27.82,-10.3053,-1.55725,-5.40458
1479830000168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.966064,0.0458984,-0.412354,27.92,-16.2443,-2.08397,-2.85496
1479830000182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.959961,0.032959,-0.416992,27.92,-22.4427,-3.27481,-0.80916
1479830000196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.93335,-0.00195313,-0.426758,27.82,-23.5649,-3.68702,1.20611
1479830000210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.914063,-0.0209961,-0.438232,27.82,-20.771,-1.70992,1.64122
1479830000224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.895752,-0.0310059,-0.419922,27.92,-14.6336,1.94656,1.0458
1479830000238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.905273,-0.0170898,-0.429688,27.92,-7.99237,6.03817,0.0458015
1479830000252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.92334,0.00341797,-0.431152,27.97,-4.16794,9.22137,-0.847328
1479830000266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.927734,0.0263672,-0.439453,27.92,-3.58779,9.18321,-1.74809
1479830000280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.952393,0.0397949,-0.431641,27.92,-5.64122,5.00763,-1.63359
1479830000294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.954834,0.0532227,-0.446533,27.87,-7.30534,-1.32824,-0.916031
1479830000308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.935303,0.060791,-0.423584,27.92,-9.64122,-5.18321,0.740458
1479830000322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.922363,0.0598145,-0.426025,27.92,-11.2595,-7.26718,2.83206
1479830000336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.897705,0.0444336,-0.40918,27.82,-13.1756,-4.52672,4.65649
1479830000350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.908936,0.050293,-0.408691,27.87,-6.41985,-3.51908,3.56489
1479830000364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.920654,0.0690918,-0.412354,27.97,-4.12214,-3.59542,2.93893
1479830000378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.939941,0.079834,-0.427734,27.87,-2.53435,-4.30534,2.78626
1479830000392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.942871,0.0827637,-0.433105,27.87,-0.938931,-4.50382,2.90076
1479830000406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.949951,0.0844727,-0.458008,27.92,1.19847,-4.83969,3.51145
1479830000420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9375,0.0961914,-0.473145,27.82,2.45038,-2.30534,4.29008
1479830000434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.943115,0.0932617,-0.48291,27.92,-0.19084,2.20611,5.48855
1479830000448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.943604,0.0817871,-0.505371,27.97,-3.0916,3.61832,5.87023
1479830000462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.94043,0.0844727,-0.492432,27.97,-3.92366,3.35115,6.18321
1479830000476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.926025,0.0864258,-0.512207,27.87,-7.31298,3.31298,6.69466
1479830000490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.922852,0.0837402,-0.498779,27.82,-10.8931,4.10687,6.25954
1479830000504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9021,0.0639648,-0.506348,27.82,-14.7328,7,5.01527
1479830000518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.908447,0.0476074,-0.515137,27.92,-16.8015,7.38168,2.70992
1479830000532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.915039,0.0388184,-0.489258,27.92,-16.5649,5.10687,-0.114504
1479830000546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.900879,0.0593262,-0.464355,27.92,-20.3893,2.05344,-1.44275
1479830000560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.893799,0.0510254,-0.461914,27.87,-21.4122,-1.22901,-1.35115
1479830000574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.893799,0.0629883,-0.435791,27.87,-23.4656,-2.12214,-1.70992
1479830000588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.895508,0.0588379,-0.429199,27.97,-19.7481,-0.519084,-2.29008
1479830000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.88916,0.0554199,-0.400391,27.87,-17.4885,0.877863,-2.58779
1479830000616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.88501,0.0463867,-0.411621,27.92,-13.9008,2.70229,-3.26718
1479830000630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.888428,0.0432129,-0.413818,27.92,-8.45802,5.41221,-4.75573
1479830000644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.888916,0.0578613,-0.409668,27.92,-3.22137,6.9771,-5.83969
1479830000658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.888916,0.0683594,-0.421631,27.87,-0.0839695,8.94656,-5.77863
1479830000672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.892334,0.0893555,-0.432861,27.87,0.221374,10.3206,-5.67176
1479830000686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.884521,0.088623,-0.444824,27.87,0.732824,10.7863,-4.9771
1479830000700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.871826,0.0786133,-0.448975,27.82,1.35878,10.4351,-4.14504
1479830000714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.878906,0.0869141,-0.461426,27.92,1.51145,8.00763,-4.36641
1479830000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.881836,0.0837402,-0.483887,27.92,2.47328,6.05344,-4.22901
1479830000742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.89209,0.0686035,-0.477051,27.92,3.67176,5.61069,-4.12214
1479830000756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.946289,0.0568848,-0.459473,27.87,7.96947,4.83969,-3.20611
1479830000770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97998,0.0532227,-0.461914,27.92,4.35878,3.66412,-5.25954
1479830000784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.973633,0.0581055,-0.466553,27.92,1.56489,2.38931,-3.10687
1479830000798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.953613,0.0371094,-0.484375,27.92,1.53435,1.48092,-1.67176
1479830000812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.942139,0.0373535,-0.47583,27.97,0.198473,1.58779,-0.564885
1479830000826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.932617,0.0273438,-0.501465,27.87,-1.41985,0.931298,-0.229008
1479830000840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.932373,0.0429688,-0.48584,27.92,-3.1374,-0.10687,-0.992366
1479830000854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.935059,0.0483398,-0.490967,27.87,-2.45038,-0.877863,-2.08397
1479830000868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.947998,0.0571289,-0.46875,27.97,-1.08397,-1.68702,-2.89313
1479830000882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.935791,0.0795898,-0.448486,27.92,-2,-2.08397,-2.70229
1479830000896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.919189,0.092041,-0.439453,27.92,-2.53435,-1.78626,-2.1374
1479830000910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.917725,0.0895996,-0.442139,27.92,-2.50382,0.0381679,-1.18321
1479830000924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.903076,0.0773926,-0.438477,27.87,-0.59542,2.46565,-0.320611
1479830000938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.895508,0.0822754,-0.435059,27.87,-0.80916,4.0229,0.19084
